PSG Operasyon Müdürl,PSG Operasyn mrkzi 2,Tesisat,Sipariş,ENLEM,BOYLAM,Toplam kwh ,mahalle adı,ILCE_ADI,NİTELİKLİ /NİTELİKSİZ DURUMU,Şirket Adı,Bölge Müdürlüğü,Ters Kayıt Tarihi,Oluşturma Tarihi,Tutanak Tarihi,Rapor Tarihi,Kaçak Tüketim Miktarı (kWh),Ek Tahakkuk Miktarı (kWh)
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004489570,687560418,             40.8626550358832,             29.2751776752636,"-15,603",GÜZELYALI,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,20.05.2024,12/25/2023,12/21/2023,5/20/2024,-2169.966,-13433.032
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004515489,687484076,             40.8896529532888,             29.2663635847351,"2,376",FEVZİ ÇAKMAK,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/22/2024,1/20/2024,1/22/2024,2376,0
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004548557,688196759,             40.8735013070964,             29.2795231306916,"10,954",KAVAKPINAR,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/22/2024,1/22/2024,1/22/2024,10954.008,0
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004548557,689490164,             40.8735013070964,             29.2795231306916,"7,074",KAVAKPINAR,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/29/2024,3/29/2024,3/29/2024,7073.9136,0
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004604460,689413185,             40.8860066406743,             29.2199610101229,"39,617",SAPAN BAĞLARI,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,3/29/2024,3/26/2024,3/29/2024,3044.851,36572.306
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004630025,688197037,             40.8730760667251,             29.2824725881853,"2,044",KAVAKPINAR,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/22/2024,1/20/2024,1/22/2024,2044.08,0
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004636631,687930483,             40.8716422476586,             29.2604259166236,"8,206",KAYNARCA,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/9/2024,1/5/2024,1/9/2024,8205.7536,0
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004660846,688197068,             40.8785897271911,             29.2650719089983,"1,703",FEVZİ ÇAKMAK,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/23/2024,1/22/2024,1/23/2024,826.65,876.75
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004678151,688196954,             40.8779388580196,             29.2720684716592,"2,280",ÇAMÇEŞME,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,1/30/2024,1/29/2024,1/30/2024,660,1620
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004678151,690153180,             40.8779388580196,             29.2720684716592,"3,240",ÇAMÇEŞME,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,5/16/2024,5/16/2024,5/16/2024,270,2970
MARMARA DAĞ. OP. MÜD.,PENDİK O.M.,4004678151,690773522,             40.8779388580196,             29.2720684716592,"1,290",ÇAMÇEŞME,PENDİK,Nitelikli,AYEDAŞ,AYEDAŞ BÖL. MÜD.,,6/28/2024,6/28/2024,6/28/2024,660,630
